id,name,created_time,link,message,likes,comments,shares
1688980774667861_1751899425042662,Paula's Choice Singapore's cover photo,2016-05-11T09:23:15+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709745469258058.1073741829.1688980774667861/1751899425042662/?type=3,"Resist Moisture Renewal Oil Booster: This antioxidant-packed, soothing, yet lightweight anti-aging face oil boosts skin's ability to quickly repair and replenish dull, dry and dehydrated skin.

Say goodbye to dry skin! Check out #BestBeautyBuy Best Face Oil Here>> http://www.paulaschoice.sg/resist-moisture-renewal-oil-booster/",1,0,0
1688980774667861_1781508588748412,When is the Best Time to Use Antioxidants in Your Skincare Rou...,2016-05-04T04:40:28+0000,https://www.facebook.com/paulaschoicesingapore/videos/1781508588748412/,"Is it better to use antioxidants in your morning routine, or in the evening? Paula’s Choice senior researcher Nathan shares the facts you’ll want to know in this Beauty Talk, including whether you should believe the claim that you should only apply antioxidants at night. #BeautyTalk",3,0,0
1688980774667861_1778704782362126,$20 OFF Antioxidant Serums,2016-04-27T07:03:53+0000,http://bit.ly/PCantioxidants,"Mothers' Day Special: $20 Off any 2 Super Antioxidants Serums per order.

Shop Now >> http://bit.ly/PCantioxidants
Ends 8 May SGT 11:59PM. Available online and in-stores. T&C applies*.",1,2,0
1688980774667861_1778263869072884,ELLE Singapore,2016-04-26T04:24:00+0000,http://www.elle.sg/en/beauty/tuesdayswithlarry-back-to-6252122,"Celebrity Makeup Artist Larry Yeo dishes out his back-to-basics skincare favourites!

A big thank you to ELLE Singapore for featuring Resist C15 Super Booster.
Have you tried? Let us know what you think! <3
More about Vitamin C formulas here: http://bit.ly/PCVitC",4,0,0
1688980774667861_1777952742437330,How Antioxidants Fight Wrinkles,2016-04-25T10:53:48+0000,http://www.paulaschoice.com/expert-advice/anti-aging/_/how-antioxidants-fight-wrinkles,"What Are Antioxidants? 
Antioxidants are types of molecules, both naturally-derived and synthetic, that can prevent some types of cell damage, including damage that can occur due to sun exposure or pollution. 

Click here for more information about #antioxidants: http://bit.ly/PCantioxidants",1,0,0
1688980774667861_1776653915900546,Paula's Choice Singapore's cover photo,2016-04-22T08:05:21+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709745469258058.1073741829.1688980774667861/1776653915900546/?type=3,,0,0,0
1688980774667861_1777573992475205,Paula's Choice SG on Twitter,2016-04-01T04:00:00+0000,https://twitter.com/PaulasChoiceSG/status/721264123103748096,"#BeautyTruth Silicones are a group of uniquely soothing, gentle ingredients and have exceptional moisturizing properties. It's true that people can be #sensitive to silicone ingredients just like many other cosmetic ingredients but a true silicone #allergy is rare and they are not pore-clogging ingredients.",0,0,0
1688980774667861_1773390122893592,Paula's Choice Singapore,2016-03-28T10:00:00+0000,http://bit.ly/calmsensitiveskin,Paula’s Choice Skincare offers those with extreme sensitivity a NEW solution to gently relieve persistent redness and soothe reactive skin quickly and efficiently.,2,0,0
1688980774667861_1774066979492573,How To Care For Sensitive Skin,2016-03-25T04:00:00+0000,https://www.facebook.com/paulaschoicesingapore/videos/1774066979492573/,"What’s the best way to care for sensitive skin? 

Find out in this video for more in-depth skincare tips: http://bit.ly/calmsensitiveskin",4,0,0
1688980774667861_1762568580642413,Timeline Photos,2016-03-24T00:14:47+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1762568580642413/?type=3,"SOS I have #sensitiveskin! We know skin irritation can be a tricky skin condition. Staffers at Paula's Choice :) would like to find out what are the burning #questions that you may have about Sensitive skin type.

Let us know at the comments section below.",3,1,0
1688980774667861_1769404103292194,Fragrance & Skin Care: Smells Like Trouble!,2016-03-22T04:00:00+0000,http://www.paulaschoice.com/expert-advice/sensitive-skin/_/fragrance-and-skin-care-smells-like-trouble,"The first thing almost everyone does when testing just about any skin-care product is smell it. As nice as it is to have a product with a wonderful aroma, it just doesn't make for good skin care. Whether the fragrance in the product is natural or synthetic, it is almost always a problem for skin. #SkincareFacts

Click to find out what are the fragrances to avoid:",2,0,0
1688980774667861_1760875367478401,Paula's Choice Singapore's cover photo,2016-03-21T10:31:34+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709745469258058.1073741829.1688980774667861/1760875367478401/?type=3,Introducing Calm Redness Relief. A revolutionary new line of skincare for extra sensitive skin >> https://www.paulaschoice.sg/collections/calm/ #KeepCalmandSootheOn,3,2,0
1688980774667861_1760167934215811,Resist 2% BHA 2 For $88,2016-03-20T04:08:12+0000,https://www.facebook.com/paulaschoicesingapore/posts/1760167934215811,Clean up your pores and refine your skin's texture with Paula's Choice gentle BHA.,378,2,0
1688980774667861_1756573564575248,RESIST Daily Pore-Refining Treatment with 2% BHA,2016-03-13T05:20:51+0000,http://bit.ly/bhaspring,"Clean up your #pores and refine your skin's texture with Paula's Choice gentle BHA exfoliants. Packing a punch against acne and fine lines. Available online PaulasChoice.sg and in-stores at $88.

Applicable now till Mar 23. *T&Cs apply.",3,0,0
1688980774667861_1756301744602430,Cystic Acne & Severe Acne | Paula's Choice,2016-03-12T16:01:51+0000,http://www.paulaschoice.com/expert-advice/oily-skin/_/cystic-acne-agony,"The unique appearance of a cystic #acne lesion is due to the acute damage to the oil gland causing intense inflammation and irritation which leads to redness, soreness, and swelling. A consistent routine of anti-acne skincare along with topical and, possibly, oral prescription medications can get cystic acne under control and reduce its potential to leave permanent scars.

Find out how you can treat cystic acne on Paula's Choice #ExpertAdvice.",4,0,0
1688980774667861_1755312974701307,Paula's Choice SG on Twitter,2016-03-08T04:00:00+0000,https://twitter.com/PaulasChoiceSG/status/707897764441489408,#BeautyTruth A comedone extractor can become your BFF💕 if you know how to use it right. Removing blackheads / pimples help to ease and release the constant pressure and swelling in the pore that will cause the pore to stretch (potentially permanently).,1,0,0
1688980774667861_1755265524706052,How to Minimize Enlarged Pores | Paula's Choice,2016-03-07T04:00:00+0000,http://www.paulaschoice.com/expert-advice/acne/_/struggling-with-enlarged-pores-and-blackheads,"Almost exclusively, hormones regulate the oil glands that produce the sebum (oil), which moves through the lining of each pore and then onto your face. The problems arise when your oil glands make too much oil. #SkincareFacts

This excess oil mixes with other substances (such as dead skin cells) in the pore, causing a clog. Even though the pore enlarges to provide extra room for the oil to flow out, the oil still can become trapped by dead skin cells. Once this occurs and the material (oil and skin cells) at the end of the clogged pore is exposed to the air, it oxidizes, forming a blackhead. 

Got a beauty question? Tweet us @ #PaulasChoiceSG",5,0,1
1688980774667861_1755401904692414,Cover Photos,2016-03-05T04:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709745469258058.1073741829.1688980774667861/1755401904692414/?type=3,,2,0,0
1688980774667861_1752702234962381,5 Amazing Oils for Skin (and How to Use Them),2016-02-26T04:00:00+0000,http://www.paulaschoice.com/expert-advice/beauty-buzz/_/5-Amazing-Oils-For-Skin-and-How-to-Use-Them,"Whether applied as a pure oil, a blend of oils, or included in a moisturizer, oils function as emollients, which means they have a smoothing, moisturizing, and protective effect on skin. Oils are particularly beneficial for those with dry skin or an impaired barrier (also known as skin’s surface layers).

Find out more about the benefits of different oils and how to incorporate them into your skincare routine in this article on Paula's Choice #ExpertAdvice.",6,0,0
1688980774667861_1749446558621282,How to Use Resist Moisture Renewal Oil Booster,2016-02-23T06:48:10+0000,https://www.facebook.com/paulaschoicesingapore/videos/1749446558621282/,"Dry skin? You’ll <3 adding a few drops of this nine-oil blend to your non-SPF moisturizer or serum. Paula’s Choice senior researcher Nathan shares how to get the most from the new Resist Moisture Renewal Oil Booster, as well as who should consider using it and more!",3,1,0
1688980774667861_1749412015291403,Timeline Photos,2016-02-22T04:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1749412015291403/?type=3,"A big Thank You 😘 to the beauty editors & judges of The Singapore Women's Weekly for nominating the Resist Moisture Renewal Booster for the Best Face Oil in the annual #BestBeautyBuys beauty awards. 💖

“Paula's Choice Resist Moisture Renewal Booster with Ceramides + Argan Oil combines a blend of 9 plant-based oils that helps quench dry, sensitive skin.”

See the Resist Moisture Renewal Oil Booster here >> http://www.paulaschoice.sg/resist-moisture-renewal-oil-booster

Have you tried it yet? Let us know what you think, #Tweet us @PaulasChoiceSG",2,0,0
1688980774667861_1754511921448079,Paula's Choice SG on Twitter,2016-02-21T04:00:00+0000,https://twitter.com/PaulasChoiceSG/status/707168519171932160,"If you’re considering adding a plant oil to your routine, avoid essential/fragrant oils.

#BeautyTruth Essential oils contain compounds that have significant potential to irritate skin. For example, many citrus oils can be phototoxic to skin when exposed to UV light☀ (leaving skin discolored).",2,0,0
1688980774667861_1745140292385242,Timeline Photos,2016-02-10T14:09:50+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1745140292385242/?type=3,"We are excited to announce that Paula's Choice Singapore is officially live and online @ www.PaulasChoice.sg 🎈💻 #PaulasChoiceSG

Enjoy free delivery* on orders above S$75!",56,2,4
1688980774667861_1743130085919596,Timeline Photos,2016-02-07T14:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1743130085919596/?type=3,"Here's wishing all PC Fans a Happy Lunar New Year, may your blessings blossom🌸 and bring joyous cheer :) throughout the year.",4,0,0
1688980774667861_1743285419237396,Timeline Photos,2016-02-05T16:10:26+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1743285419237396/?type=3,"1 MORE DAY. The wait is nearly over :D
Thank you PC Fans for all the support over the years.

We are excited to present to you Paula's Choice Singapore, check back at www.PaulasChoice.sg tomorrow to find out!",4,0,0
1688980774667861_1744115685821036,Into The Gloss,2016-02-01T04:00:00+0000,https://intothegloss.com/2016/01/best-bha-products/?utm_source=facebook.com&utm_medium=post,Thanks for the BHA shout out! Into The Gloss <3,3,0,0
1688980774667861_1740709892828282,Paula's Choice Singapore's cover photo,2016-01-29T10:19:11+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709745469258058.1073741829.1688980774667861/1740709892828282/?type=3,"How “The Best Skin of Your Life Starts Here” is Different

As skincare research has evolved, so have our conclusions and recommendations about what does and doesn’t work for skin.

Check out what makes “The Best Skin of Your Life Starts Here” different from any other beauty book you’ll read >> http://www.paulaschoice.sg/the-best-skin-of-your-life-starts-here/",6,0,1
1688980774667861_1740746499491288,Best Skin Of Your Life Starts Here,2016-01-17T04:00:00+0000,https://www.facebook.com/paulaschoicesingapore/videos/1740746499491288/,"Join Bryan and Desiree for a look at our latest book, “The Best Skin of Your Life Starts Here.” They’ll reveal what makes this our BEST book ever as well as how it’s different from our previous work. They’ll share their favorite chapters and take your questions about the book (or other beauty topics) during the show!",6,0,0
1688980774667861_1740710549494883,Best Skin Of Your Life Starts Here,2016-01-15T20:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/p.1740711509494787/1740711509494787/?type=3,,6,0,0
1688980774667861_1740742256158379,Timeline Photos,2016-01-01T04:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1740742256158379/?type=3,Cheers to new beginnings🎉. We’re wishing everyone a safe and Happy New Year!,5,0,0
1688980774667861_1740742256158379,Timeline Photos,2016-01-01T04:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1740742256158379/?type=3,Cheers to new beginnings🎉. We’re wishing everyone a safe and Happy New Year!,5,0,0
1688980774667861_1744719329094005,Best Sellers,2015-12-30T04:00:00+0000,http://www.paulaschoice.sg/featured/best-sellers,"Best of 2015

See what's popular and trending: http://www.paulaschoice.sg/featured/best-sellers 8|",2,0,0
1688980774667861_1740753182823953,Paula’s Choice Berry and Bright Holiday Lip Collection,2015-12-26T04:00:00+0000,http://vanityrouge.com/paulas-choice-berry-and-bright-holiday-lip-collection-review-photos-swatches/,"Thank you for the lovely write up of our Berry & Bright Lip Holiday Collection from writer VanityRouge. Complete with gorgeous swatches, be sure to let us know what you think! <3
See the collection here >> http://www.paulaschoice.sg/berry-bright-lip-collection/",3,0,0
1688980774667861_1740709186161686,Timeline Photos,2015-12-25T04:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1740709186161686/?type=3,Merry Christmas🎄 and Happy Holidays to all our wonderful PC fans.,3,0,0
1688980774667861_1741443782754893,Timeline Photos,2015-12-24T04:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1741443782754893/?type=3,"Make the season merry and bright with this exclusive collection of four on-trend lip colours that treat lips to smoothing moisture plus bold colour . 

Available at official Paula's Choice retail partners: Beauty Collective & Front Porch",0,0,0
1688980774667861_1741443782754893,Timeline Photos,2015-12-24T04:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1741443782754893/?type=3,"Make the season merry and bright with this exclusive collection of four on-trend lip colours that treat lips to smoothing moisture plus bold colour . 

Available at official Paula's Choice retail partners: Beauty Collective & Front Porch",0,0,0
1688980774667861_1721438168088788,,2015-11-29T04:00:00+0000,https://www.facebook.com/paulaschoicesingapore/videos/1721438168088788/,"Paula’s Choice Content Director, Bryan answers a few common sunscreen questions—is it OK to mix two different sunscreens together, how often should you reapply + more FAQ tidbits!",3,0,0
1688980774667861_1720889334810338,Paula's Choice SG on Twitter,2015-11-28T04:00:00+0000,https://twitter.com/PaulasChoiceSG/status/671302399978577920,"#BeautyTipOfTheDay Your skin needs to be protected from the sun’s UVA ☀ rays as well. A well-formulated sunscreen will provide broad-spectrum protection and, as with any sunscreen, should be applied liberally and reapplied as needed to maintain protection.",2,0,0
1688980774667861_1720880971477841,How to Apply Sunscreen,2015-11-27T04:00:00+0000,http://www.paulaschoice.com/expert-advice/sun-care/_/how-to-apply-sunscreen,"The vast majority of medical experts and skin researchers agree: Sunscreen is always, always, the final step in your skin-care routine. Any skin-care product applied over a sunscreen reduces the sunscreen's effectiveness to some degree. If you apply moisturizers or serums over your sunscreen, they reduce the amount of protection you get, and that is a serious problem. 

Find out more about how to apply sunscreen in this article on Paula's Choice #ExpertAdvice.",3,0,0
1688980774667861_1719656644933607,Timeline Photos,2015-11-26T06:16:46+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1719656644933607/?type=3,Warmest wishes from Paula's Choice family to yours💐 Happy #Thanksgiving everyone! 😊,2,0,0
1688980774667861_1719454868287118,Paula's Choice SG on Twitter,2015-11-25T01:00:00+0000,https://twitter.com/PaulasChoiceSG/status/669547278185598978,"#BeautyTruth UVA rays☀ can penetrate through clear glass windows🏠 that do not have a UV coating.

Even on a cloudy or hazy☁ day, all the sun's rays are present and damaging😫 your skin.",2,0,0
1688980774667861_1718885658344039,Sun Sense: What You Must Know,2015-11-24T01:00:01+0000,http://www.paulaschoice.com/expert-advice/sun-care/_/sun-sense-what-you-must-know,"Daily exposure to UV light ☀without protection, is the single worst thing you can do to your skin. Research has shown that repeated, unprotected sun exposure, getting sunburned, or repeatedly getting tan causes DNA damage that triggers skin cells to mutate. #SkincareFacts

Over the years and in the absence of sun protection and sun-smart behavior, these mutations often turn into skin cancers.",2,0,0
1688980774667861_1718768585022413,#LiveChat Resist Skin Firming Line Minimizer,2015-11-23T06:17:13+0000,https://www.facebook.com/paulaschoicesingapore/videos/1718768585022413/,Join the Live Chat session with Desiree and Bryan as the reveal Paula's Choice newest product - Resist Skin Firming Line Minimizer,2,0,0
1688980774667861_1717700331795905,Paula's Choice SG on Twitter,2015-11-22T01:00:01+0000,https://twitter.com/PaulasChoiceSG/status/667211578433888256,"#BeautyTipOfTheDay What every skin type needs are the state-of-the art ingredients required to have healthier, younger, and smoother skin. :) Those ingredients don't have to come from a traditional moisturizer.",2,0,0
1688980774667861_1718000955099176,Timeline Photos,2015-11-20T09:24:27+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1718000955099176/?type=3,PC R&D team is excited to introduce the new Resist Skin Firming Line Minimizer in the state-of-the-art airless syringe dropper which allows precision dispensing while keeping ingredients protected from light and air exposure☁.,1,0,0
1688980774667861_1717586261807312,How the Resist Skin Firming Line Minimizer Works,2015-11-20T04:00:02+0000,http://www.paulaschoice.com/expert-advice/beauty-buzz/_/how-the-resist-skin-firming-line-minimizer-works#work,"As we age and incur years of #sundamage, skin’s natural systems of generating healthy collagen cells becomes damaged and slows down, resulting in misshapen collagen. Elastin repair also becomes faulty, resulting in a noticeable loss of firmness and, eventually, deeper, cross-hatched wrinkles.

Find out more about how Resist Skin Firming Line Minimizer works in this article on Paula's Choice #ExpertAdvice.",1,0,0
1688980774667861_1717579698474635,Timeline Photos,2015-11-18T17:21:33+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1717579698474635/?type=3,"Introducing the new Resist Skin Firming Line Minimizer, a lightweight, thin-textured, water-based silky treatment formulated to improve the overall elasticity and tone of skin and improve the appearance of wrinkles around the eyes and mouth, especially the deep fold that begins at the sides of the nose and curves around the sides of the mouth.",2,0,0
1688980774667861_1717579368474668,Paula's Choice Singapore's cover photo,2015-11-18T17:19:32+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709745469258058.1073741829.1688980774667861/1717579368474668/?type=3,"NEW: Resist Skin Firming Line Minimizer contains a unique blend of amino acid complex to re-energize damaged cells, resulting in normal collagen synthesis, and to some extend, reversal of collagen and elastin damage.",0,0,0
1688980774667861_1717490355150236,Paula's Choice SG on Twitter,2015-11-18T09:56:59+0000,https://twitter.com/PaulasChoiceSG/status/666847379899809792,#BeautyTruth Oily skin type is likely to age prematurely too. It is less visible due to the layer of shine on your skin's surface. The formation of #wrinkles and #finelines are the result of cumulative #sundamage and the inevitable breakdown of the skin's natural support structure.,0,0,0
1688980774667861_1717278988504706,What Causes Wrinkles,2015-11-17T14:58:02+0000,http://www.paulaschoice.com/expert-advice/anti-aging/_/what-causes-wrinkles#causes,"Depending on how much sun exposure you've had and how diligently you've protected your skin from sun damage, wrinkles can start showing up as early as your mid-twenties. #SkinCareFacts

Before you can spend your money wisely on products that can make a significant difference, you need to know the causes behind what you're really fighting.",0,0,0
1688980774667861_1716143518618253,Timeline Photos,2015-11-13T11:54:24+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1716143518618253/?type=3,"Have a beauty question? Let us know @PaulasChoiceSG, tweet us at www.Twitter.com/PaulasChoiceSG",0,0,0
1688980774667861_1716129031953035,Timeline Photos,2015-11-13T11:29:52+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1716129031953035/?type=3,"We're now on Instagram! Follow us for behind the scenes actions and beauty inspirations @PaulasChoiceSG :* 
Share you photo with us using #PaulasChoiceSG
www.Instagram.com/PaulasChoiceSG <3",0,0,0
1688980774667861_1710102729222332,Timeline Photos,2015-11-11T06:08:37+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1710102729222332/?type=3,"We are *super* excited for the upcoming book, ""The Best Skin of Your Life Starts Here by Paula, Bryan and Desiree"" that will be hitting our shelves this holiday season.

(We think it's our best book ever!) 
More details coming soon for Singapore fans! <3",3,0,1
1688980774667861_1713412425558029,"LIVE CHAT: Ask Us Anything, The Skincare & Makeup Edition",2015-11-03T15:22:25+0000,https://www.youtube.com/watch?v=I2kvY4OvcSE,"The Beauty Talk, Live Chat and FAQ segments on YouTube.com/user/PaulasChoiceBeauty

Get ready for a seriously fun education in all things skincare, beauty and makeup 8-) as Nathan Rivas, Desiree Stordahl and Bryan Barron from the Paula's Choice Research Team uncover the latest beauty trends, deliver tutorials on different skincare needs, and provide unbiased product reviews and demonstrations.",0,0,0
1688980774667861_1709987512567187,Timeline Photos,2015-10-21T16:22:33+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1709986909233914.1073741830.1688980774667861/1709987512567187/?type=3,Paula's Choice is excited to re-launch in Singapore again. Stay tune! ;),1,0,0
1688980774667861_1709758502590088,Nordstrom Beauty Counters in USA,2015-10-20T19:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/p.1710630829169522/1710630829169522/?type=3,,0,0,0
1688980774667861_1709776169254988,Paula's First QVC Appearance,2015-07-27T19:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/p.1709776149254990/1709776149254990/?type=3,,0,0,0
1688980774667861_1709680519264553,Paula's Choice 20th Anniversary,2015-06-15T19:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/p.1709680505931221/1709680505931221/?type=3,,0,0,0
1688980774667861_1702092600023345,Profile Pictures,2014-06-09T04:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/a.1688982434667695.1073741825.1688980774667861/1702092600023345/?type=3,,0,0,0
1688980774667861_1740938349472103,Phamaca Retail Stores USA,2014-05-15T19:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/p.1740938246138780/1740938246138780/?type=3,,0,0,0
1688980774667861_1709920305907241,The Leaping Bunny Certification,2013-04-01T19:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/p.1709920255907246/1709920255907246/?type=3,,0,0,0
1688980774667861_1709738255925446,Don't Go to the Cosmetics Counter Without Me 9th Edition,2012-08-31T19:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/p.1709738222592116/1709738222592116/?type=3,,0,0,0
1688980774667861_1709780855921186,BeautyPedia,2008-01-31T20:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/p.1709903825908889/1709903825908889/?type=3,,0,0,0
1688980774667861_1710138195885452,"Best-Selling ""Skin Perfecting 2% BHA Liquid"" Launches",2000-01-31T20:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/p.1710138692552069/1710138692552069/?type=3,,0,0,0
1688980774667861_1709745095924762,The Original Beauty Bible,1997-11-30T20:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/p.1709744222591516/1709744222591516/?type=3,,0,0,0
1688980774667861_1709731415926130,Don't Go Shopping for Hair Care Products Without Me,1995-12-31T20:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/p.1709731399259465/1709731399259465/?type=3,,0,0,0
1688980774667861_1709674799265125,Founded in 1995 by Paula Begoun,1995-06-15T19:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/p.1709674749265130/1709674749265130/?type=3,,0,0,0
1688980774667861_1709728029259802,Blue Eye Shadow Should Be Illegal,1985-01-01T08:00:00+0000,https://www.facebook.com/paulaschoicesingapore/photos/p.1709728009259804/1709728009259804/?type=3,,0,0,0
